model_type,policy,oracle_non_deployable,repetition,query_budget,total,positive,negative,auroc,macro_f1,accuracy,sensitivity,specificity,brier,ece,tp,tn,fp,fn,threshold,query_precision,mean_errors_corrected,mean_concepts_queried,diagnosis_change_rate,diagnosis_improvement_rate,diagnosis_harm_rate,queries,errors_corrected,originally_wrong,originally_right,diagnoses_improved,diagnoses_harmed
soft,random_error_oracle,1,2,3,658,198,460,0.8839811155028546,0.7524148239781454,0.7781155015197568,0.7575757575757576,0.7869565217391304,0.13408597540066672,0.0936377536178825,150,362,98,48,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25835866261398177,0.6016949152542372,0.18333333333333332,897,897,118,540,71,99
soft,random_error_oracle,1,2,4,658,198,460,0.8883838383838383,0.7572362904578231,0.7826747720364742,0.7626262626262627,0.7913043478260869,0.1316638526584684,0.08924109130100656,151,364,96,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,2,5,658,198,460,0.8881313131313132,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13168122789166095,0.08979178902073785,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,2,6,658,198,460,0.8869565217391304,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13235132717029552,0.08991952558886733,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,2,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,3,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,3,1,658,198,460,0.8742973210364514,0.7490699231362445,0.7948328267477204,0.6111111111111112,0.8739130434782608,0.128872324530783,0.06221236274814076,121,402,58,77,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11702127659574468,0.2542372881355932,0.08703703703703704,468,468,118,540,30,47
soft,random_error_oracle,1,3,2,658,198,460,0.8816534914361001,0.756182937693648,0.7857142857142857,0.7272727272727273,0.8108695652173913,0.13167030343989483,0.07615884798104063,144,373,87,54,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21124620060790272,0.4915254237288136,0.15,753,753,118,540,58,81
soft,random_error_oracle,1,3,3,658,198,460,0.888032498902064,0.7570339397343485,0.78419452887538,0.7474747474747475,0.8,0.1312480379969911,0.08452931962424177,148,368,92,50,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25227963525835867,0.6016949152542372,0.17592592592592593,897,897,118,540,71,95
soft,random_error_oracle,1,3,4,658,198,460,0.8878019323671497,0.7558064017318695,0.7811550151975684,0.7626262626262627,0.7891304347826087,0.13199225159879485,0.08844443271942802,151,363,97,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,3,5,658,198,460,0.8875933245498463,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13204205645915623,0.08980950879556333,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,3,6,658,198,460,0.8865393061045235,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13257179033593056,0.09028129529181703,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,3,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,4,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,4,1,658,198,460,0.8796442687747035,0.7601603790778203,0.8054711246200608,0.6161616161616161,0.8869565217391304,0.1266666946514544,0.05289600868685268,122,408,52,76,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11854103343465046,0.288135593220339,0.08148148148148149,468,468,118,540,34,44
soft,random_error_oracle,1,4,2,658,198,460,0.8845410628019323,0.7541571945777553,0.78419452887538,0.7222222222222222,0.8108695652173913,0.1307639847487452,0.07939096485079761,143,373,87,55,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22188449848024316,0.5169491525423728,0.1574074074074074,753,753,118,540,61,85
soft,random_error_oracle,1,4,3,658,198,460,0.8898660518225735,0.761000415110004,0.7872340425531915,0.7575757575757576,0.8,0.1303200407771024,0.08786888034515752,150,368,92,48,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25835866261398177,0.6271186440677966,0.17777777777777778,897,897,118,540,74,96
soft,random_error_oracle,1,4,4,658,198,460,0.8873298199385156,0.7566989623492847,0.7826747720364742,0.7575757575757576,0.7934782608695652,0.13140580808180619,0.08541462429062598,150,365,95,48,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,4,5,658,198,460,0.8856609574000878,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13264631221159706,0.08971183246933681,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,4,6,658,198,460,0.8865063680281071,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1326078385059408,0.09030054396180683,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,4,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,5,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,5,1,658,198,460,0.8673693456302153,0.7667829650551032,0.8054711246200608,0.6616161616161617,0.8673913043478261,0.13160667848026014,0.0684219020775811,131,399,61,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12462006079027356,0.3050847457627119,0.08518518518518518,468,468,118,540,36,46
soft,random_error_oracle,1,5,2,658,198,460,0.8756587615283268,0.741870500546031,0.7750759878419453,0.6919191919191919,0.8108695652173913,0.13515219316924046,0.08029221515590243,137,373,87,61,0.5,1.0,1.1443768996960486,1.1443768996960486,0.2188449848024316,0.4830508474576271,0.16111111111111112,753,753,118,540,57,87
soft,random_error_oracle,1,5,3,658,198,460,0.8798967940272288,0.7527437641723356,0.7796352583586627,0.7474747474747475,0.7934782608695652,0.135023670014421,0.08517618585722513,148,365,95,50,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25987841945288753,0.6101694915254238,0.18333333333333332,897,897,118,540,72,99
soft,random_error_oracle,1,5,4,658,198,460,0.8881642512077295,0.7572362904578231,0.7826747720364742,0.7626262626262627,0.7913043478260869,0.13144086992578938,0.08742827044888643,151,364,96,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26595744680851063,0.635593220338983,0.18518518518518517,950,950,118,540,75,100
soft,random_error_oracle,1,5,5,658,198,460,0.8872310057092666,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1322257719882093,0.0904793010394891,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,5,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,5,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,6,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,6,1,658,198,460,0.8685660957400088,0.7602434336607116,0.8009118541033434,0.6464646464646465,0.8673913043478261,0.13070774541690836,0.054822098580846225,128,399,61,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12917933130699089,0.3050847457627119,0.09074074074074075,468,468,118,540,36,49
soft,random_error_oracle,1,6,2,658,198,460,0.8772507685551164,0.7363075412359505,0.770516717325228,0.6818181818181818,0.808695652173913,0.13395735811749118,0.09509081328698245,135,372,88,63,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21124620060790272,0.4491525423728814,0.15925925925925927,753,753,118,540,53,86
soft,random_error_oracle,1,6,3,658,198,460,0.8842885375494071,0.7527437641723356,0.7796352583586627,0.7474747474747475,0.7934782608695652,0.13327893345500078,0.0896634692501585,148,365,95,50,0.5,1.0,1.3632218844984803,1.3632218844984803,0.256838905775076,0.6016949152542372,0.1814814814814815,897,897,118,540,71,98
soft,random_error_oracle,1,6,4,658,198,460,0.8897233201581027,0.7558064017318695,0.7811550151975684,0.7626262626262627,0.7891304347826087,0.13093965582232697,0.08848257224314818,151,363,97,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,6,5,658,198,460,0.8869345630215195,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13238351699354753,0.09000246907340924,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,6,6,658,198,460,0.8865063680281071,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.1326078385059408,0.09030054396180683,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,6,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,7,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,7,1,658,198,460,0.8769872639437857,0.7624575535023297,0.8054711246200608,0.6313131313131313,0.8804347826086957,0.12558262183577146,0.053101837772729414,125,405,55,73,0.5,1.0,0.7112462006079028,0.7112462006079028,0.11854103343465046,0.288135593220339,0.08148148148148149,468,468,118,540,34,44
soft,random_error_oracle,1,7,2,658,198,460,0.8940052700922266,0.7570290657804505,0.7872340425531915,0.7222222222222222,0.8152173913043478,0.12558882595357426,0.09219489080969555,143,375,85,55,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21580547112462006,0.5084745762711864,0.15185185185185185,753,753,118,540,60,82
soft,random_error_oracle,1,7,3,658,198,460,0.8921936758893281,0.761000415110004,0.7872340425531915,0.7575757575757576,0.8,0.12913424229475484,0.09012853562275695,150,368,92,48,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25835866261398177,0.6271186440677966,0.17777777777777778,897,897,118,540,74,96
soft,random_error_oracle,1,7,4,658,198,460,0.8900527009222661,0.7586680717414662,0.78419452887538,0.7626262626262627,0.7934782608695652,0.13040236199077132,0.08783185910567601,151,365,95,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.26443768996960487,0.635593220338983,0.18333333333333332,950,950,118,540,75,99
soft,random_error_oracle,1,7,5,658,198,460,0.8873737373737374,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13215917906353647,0.09235505439785946,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,7,6,658,198,460,0.8863855950812471,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13269821801204643,0.09034770361418558,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,7,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,8,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,8,1,658,198,460,0.8697628458498025,0.7543927559272828,0.7948328267477204,0.6464646464646465,0.8586956521739131,0.13156191632383343,0.048475977094306844,128,395,65,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.13221884498480244,0.2966101694915254,0.0962962962962963,468,468,118,540,35,52
soft,random_error_oracle,1,8,2,658,198,460,0.8787768994290733,0.7445672410378292,0.776595744680851,0.702020202020202,0.808695652173913,0.1336836520054617,0.08400662376099977,139,372,88,59,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22036474164133737,0.4915254237288136,0.16111111111111112,753,753,118,540,58,87
soft,random_error_oracle,1,8,3,658,198,460,0.8876043039086516,0.7663854875283447,0.7917933130699089,0.7676767676767676,0.8021739130434783,0.13108391296475427,0.08274196372570436,152,369,91,46,0.5,1.0,1.3632218844984803,1.3632218844984803,0.256838905775076,0.635593220338983,0.17407407407407408,897,897,118,540,75,94
soft,random_error_oracle,1,8,4,658,198,460,0.888746157224418,0.7558064017318695,0.7811550151975684,0.7626262626262627,0.7891304347826087,0.13161020071238577,0.09095734807604043,151,363,97,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,8,5,658,198,460,0.8873078612209047,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13218040336059989,0.08987943869164554,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,8,6,658,198,460,0.8865393061045235,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13257179033593056,0.09028129529181703,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,8,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,9,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,9,1,658,198,460,0.8725186649099693,0.7602434336607116,0.8009118541033434,0.6464646464646465,0.8673913043478261,0.13012909542371348,0.05199359082024081,128,399,61,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12917933130699089,0.3050847457627119,0.09074074074074075,468,468,118,540,36,49
soft,random_error_oracle,1,9,2,658,198,460,0.8779205094422486,0.738890947459155,0.770516717325228,0.702020202020202,0.8,0.13522513561241156,0.08089745156806323,139,368,92,59,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22340425531914893,0.4830508474576271,0.16666666666666666,753,753,118,540,57,90
soft,random_error_oracle,1,9,3,658,198,460,0.8843214756258235,0.7547242096979612,0.7811550151975684,0.7525252525252525,0.7934782608695652,0.13360172502784198,0.08982782091622316,149,365,95,49,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25835866261398177,0.6101694915254238,0.1814814814814815,897,897,118,540,72,98
soft,random_error_oracle,1,9,4,658,198,460,0.8877470355731225,0.7552690304983882,0.7811550151975684,0.7575757575757576,0.7913043478260869,0.13175123638718605,0.09021295148476205,150,364,96,48,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,9,5,658,198,460,0.8884277558190601,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13157502049143063,0.09199798925513099,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,9,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,9,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,10,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,10,1,658,198,460,0.8750109793588055,0.7580305135654835,0.8009118541033434,0.6313131313131313,0.8739130434782608,0.12771323849960195,0.05689154275414031,125,402,58,73,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12917933130699089,0.3050847457627119,0.09074074074074075,468,468,118,540,36,49
soft,random_error_oracle,1,10,2,658,198,460,0.8818840579710145,0.752335209983354,0.78419452887538,0.7070707070707071,0.8173913043478261,0.1314643081191928,0.07592474144198272,140,376,84,58,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22492401215805471,0.5254237288135594,0.15925925925925927,753,753,118,540,62,86
soft,random_error_oracle,1,10,3,658,198,460,0.8894488361879667,0.7615374260952401,0.7872340425531915,0.7626262626262627,0.7978260869565217,0.13027939097695793,0.08381111738038063,151,367,93,47,0.5,1.0,1.3632218844984803,1.3632218844984803,0.2553191489361702,0.6186440677966102,0.17592592592592593,897,897,118,540,73,95
soft,random_error_oracle,1,10,4,658,198,460,0.8900307422046552,0.7558064017318695,0.7811550151975684,0.7626262626262627,0.7891304347826087,0.13068538445261252,0.08818352125403899,151,363,97,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2674772036474164,0.635593220338983,0.18703703703703703,950,950,118,540,75,101
soft,random_error_oracle,1,10,5,658,198,460,0.8877031181379008,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13198405006676495,0.09011023043534236,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,10,6,658,198,460,0.8867808519982433,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.132435131912625,0.08996799949141948,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,10,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,11,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,11,1,658,198,460,0.8660188844971455,0.7602434336607116,0.8009118541033434,0.6464646464646465,0.8673913043478261,0.13239526177138983,0.04772477161140412,128,399,61,70,0.5,1.0,0.7112462006079028,0.7112462006079028,0.135258358662614,0.3220338983050847,0.09444444444444444,468,468,118,540,38,51
soft,random_error_oracle,1,11,2,658,198,460,0.8784804567413264,0.7395152516156094,0.770516717325228,0.7070707070707071,0.7978260869565217,0.1339571262096952,0.0908733762961523,140,367,93,58,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22644376899696048,0.4915254237288136,0.1685185185185185,753,753,118,540,58,91
soft,random_error_oracle,1,11,3,658,198,460,0.8857378129117259,0.7601017740646793,0.7857142857142857,0.7626262626262627,0.7956521739130434,0.1325518998610908,0.08612128126867612,151,366,94,47,0.5,1.0,1.3632218844984803,1.3632218844984803,0.25379939209726443,0.6101694915254238,0.17592592592592593,897,897,118,540,72,95
soft,random_error_oracle,1,11,4,658,198,460,0.8900417215634606,0.7601017740646793,0.7857142857142857,0.7626262626262627,0.7956521739130434,0.13044516898078432,0.08680037039306196,151,366,94,47,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2629179331306991,0.635593220338983,0.1814814814814815,950,950,118,540,75,98
soft,random_error_oracle,1,11,5,658,198,460,0.8873517786561265,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13216959120823557,0.09236048021617412,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,11,6,658,198,460,0.8863855950812471,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13269821801204643,0.09034770361418558,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,11,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,12,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,12,1,658,198,460,0.8783487044356609,0.7756951895565093,0.8145896656534954,0.6616161616161617,0.8804347826086957,0.12674221464698315,0.05470515644376318,131,405,55,67,0.5,1.0,0.7112462006079028,0.7112462006079028,0.12462006079027356,0.3305084745762712,0.07962962962962963,468,468,118,540,39,43
soft,random_error_oracle,1,12,2,658,198,460,0.8838713219148001,0.7451916871046856,0.776595744680851,0.7070707070707071,0.8065217391304348,0.13141296129422683,0.09080950531890757,140,371,89,58,0.5,1.0,1.1443768996960486,1.1443768996960486,0.21732522796352582,0.4830508474576271,0.15925925925925927,753,753,118,540,57,86
soft,random_error_oracle,1,12,3,658,198,460,0.88288317962231,0.7501898253606682,0.7781155015197568,0.7373737373737373,0.7956521739130434,0.1341337685963869,0.09083760693460506,146,366,94,52,0.5,1.0,1.3632218844984803,1.3632218844984803,0.2553191489361702,0.5932203389830508,0.1814814814814815,897,897,118,540,70,98
soft,random_error_oracle,1,12,4,658,198,460,0.8837834870443567,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13379129534001621,0.08780709412196985,150,363,97,48,0.5,1.0,1.4437689969604863,1.4437689969604863,0.2689969604863222,0.635593220338983,0.18888888888888888,950,950,118,540,75,102
soft,random_error_oracle,1,12,5,658,198,460,0.886725955204216,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13249235353979924,0.09029156313350634,150,363,97,48,0.5,1.0,1.4635258358662615,1.4635258358662615,0.2689969604863222,0.635593220338983,0.18888888888888888,963,963,118,540,75,102
soft,random_error_oracle,1,12,6,658,198,460,0.8863855950812471,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13269821801204643,0.09034770361418558,150,363,97,48,0.5,1.0,1.4680851063829787,1.4680851063829787,0.2689969604863222,0.635593220338983,0.18888888888888888,966,966,118,540,75,102
soft,random_error_oracle,1,12,7,658,198,460,0.886528326745718,0.7538409938208697,0.7796352583586627,0.7575757575757576,0.7891304347826087,0.13258977388471305,0.09029093052665495,150,363,97,48,0.5,1.0,1.4696048632218845,1.4696048632218845,0.2689969604863222,0.635593220338983,0.18888888888888888,967,967,118,540,75,102
soft,random_error_oracle,1,13,0,658,198,460,0.8635375494071147,0.772002772002772,0.8206686930091185,0.5959595959595959,0.9173913043478261,0.12792545989565157,0.02485381406775575,118,422,38,80,0.5,,0.0,0.0,0.0,0.0,0.0,0,0,118,540,0,0
soft,random_error_oracle,1,13,1,658,198,460,0.8585309617918313,0.7507575757575757,0.790273556231003,0.6515151515151515,0.85,0.13684630078714874,0.06251441889492058,129,391,69,69,0.5,1.0,0.7112462006079028,0.7112462006079028,0.13677811550151975,0.2966101694915254,0.10185185185185185,468,468,118,540,35,55
soft,random_error_oracle,1,13,2,658,198,460,0.868006148440931,0.7354325494122562,0.7674772036474165,0.696969696969697,0.7978260869565217,0.13915987096186574,0.07933650643118646,138,367,93,60,0.5,1.0,1.1443768996960486,1.1443768996960486,0.22340425531914893,0.4745762711864407,0.1685185185185185,753,753,118,540,56,91
soft,random_error_oracle,1,13,3,658,198,460,0.8835748792270531,0.7581308178966006,0.78419452887538,0.7575757575757576,0.7956521739130434,0.13305901971015144,0.09389853572086822,150,366,94,48,0.5,1.0,1.3632218844984803,1.3632218844984803,0.2553191489361702,0.6101694915254238,0.17777777777777778,897,897,118,540,72,96
